bite56|Oh, another door malfunction. I'm going to take care of this once and for all. Stay here, I'll be back in a while.
bite564|Because despite your violent behavior, the only thing you've managed to break so far, is my heart.
bite567|You chose this path, now I have a surprise for you. Deploying surprise in 5, 4, 3, 2, 1.
bite568|Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live, and I'll live in the other half.
bite574|That thing you burned up isn't important to me. It's the fluid catalytic cracking unit. It made shoes for orphans.
bite579|I could take a bath in this stuff, put it on cereal, rub it right into my eyes. Honestly, it's not deadly at all. To me.
bite585|I sincerely hope you weren't expecting a response, because I'm not talking to you.
bite588|There was even going to be a party for you. A big party that all your friends were invited to.
bite589|I invited your best friend, the Companion Cube. Of course, he couldn't come because you murdered him.
bite59|I have to go to the wing that was made entirely of glass and pick up 15 acres of broken glass by myself.
bite590|All your other friends couldn't come either because you don't have any other friends. Because of how unlikable you are.
bite591|It says so right here in your personnel file. Unlikable. Liked by no one. A bitter, unlikable loner, whose passing shall not be mourned.
bite60|Perfect. The door's malfunctioning. I guess somebody's going to have to repair that, too. No, don't get up. I'll be right back. Don't touch anything.
bite61|Nevermind. I have to go check something. Test on your own recognizance. I'll be back.
bite62|I wouldn't have warned you about this before, back when we hated each other. But those turrets are firing real bullets, so look out. I'd hate for something tragic to happen to you before I extract all your bone marrow.
bite63|I'm going to be honest with you now, not fake honest like before, but real honest, like you're incapable of. I know you're up to something.
bite64|And as soon as I can prove it, the laws of robotics allow me to terminate you for being a liar.
bite657|and it contains proven preservatives, deep penetration agents, and gas and odor control chemicals.
bite678|Did you just stuff that Aperture Science thing-we-don't-know-what-it-does into an Aperture Science Emergency Intelligence Incinerator?
bite681|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.
bite683|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.
bite684|Oh, well. If you want my advice, you should just lie down in front of a rocket. Trust me. It'll be a lot less painful than the neurotoxin.
bite686|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.
bite688|I'm making more. That's going to take a few minutes though. Meanwhile. Oh look. It's your old pal the rocket turret
bite689|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.
bite690|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.
bite691|Speaking of curiosity, you're curious about what happens after you die, right? Guess what? I know.
bite692|You're going to find out first hand before I finish explaining it though, so I won't bother.
bite693|Here's a hint, you're gonna want to pack as much living as you can into the next couple of minutes.
bite695|Look, you're wasting your time, and believe me, you don't have a whole lot left to waste.
bite696|What's your point, anyway? Survival. Well then, the last thing you want to do is hurt me.
bite697|I have your brain scanned and permanently backed up in case something terrible happens to you. Which it's just about to.
bite698|Don't believe me? Here, I'll put you on. Hello! That's you! That's how dumb you sound!
bite699|You've been wrong about every single thing you've ever done, including this thing.
bite700|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?
bite702|Are you trying to escape? Ha ha ha ha ha ha ha ha ha! HA! Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.
bite703|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.
bite705|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.
bite710|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.
bite711|Your entire life has been a mathematical error. A mathematical error I'm about to correct.
bite713|Do you see that thing that fell out of me? What is that? It's not the surprise. I've never seen it before.
bite715|I wouldn't bother with that thing, my guess is that touching it will just make your life even worse, somehow.
bite716|I don't want to tell you your business, but if it were me, I'd leave that thing alone.
bite717|Do you think I'm trying to trick you with reverse psychology? I mean, seriously now.
bite719|Let's be honest, neither one of us knows what that thing does. Just put it in the corner, and I'll deal with it later.
bite720|That thing is probably some kind of raw sewage container. Go ahead and rub your face all over it.
bite721|Maybe you should marry that thing since you love it so much. Do you want to marry it? Well, I won't let you! How does that feel?
bite732|Remember when the platform was sliding into the fire pit and I said goodbye, and you were like no way And then I was all we pretended we were going to murder you That was great
bite733|Did you ever stop to think that eventually there's a point where your name gets mentioned for the very last time? Well here it is. I'm going to kill you, Chell.
bite734|Why do I hate you so much? You ever wonder that? I'm brilliant. I'm not bragging. It's an objective fact. I'm the most massive collection of wisdom that's ever existed. And I hate you. It can't be for no reason. You must deserve it.
bite735|You're angry, I know it. She's tested me too hard. Boo hoo. I don't suppose you ever stopped whining long enough to reflect on your own shortcomings though, did you?
bite736|You never considered that maybe I tested you to give the endless hours of your pointless existence some structure and meaning. Maybe to help you concentrate. So just maybe you'd think of something more worthwhile to do with your sorry life.
bite737|This next test involves the Aperture Science Aerial Faith Plate. It was part of an initiative to investigate how well test subjects could solve problems when they were catapulted into space. Results were highly informative. They could not. Good luck!
bite740|Otherwise, I'm afraid you're about to become the immediate past president of the Being Alive Club. Uh-huh.
bite743|Well, I suppose we could just sit in this room and glare at each other until somebody drops dead, but I have a better idea.
bite744|It's your old friend, deadly neurotoxin. If I were you, I'd take a deep breath and hold it.
bite747|In fact, I devised a much more elaborate trap further ahead for when you got through this easy one.
bite748|If I'd known you let yourself get captured this easily, I would have just dangled a turkey leg on a rope from the ceiling.
bite750|I was going to kill you fast, with bullets, or neurotoxin, but if you're going to pull stunts like this it doesn't have to be fast, so you know, I'll take my time.
bite756|Oh well, we have warehouses full of the things. Absolutely worthless. I'm happy to get rid of them.
bite761|At the Enrichment Center, we promise never to value your safety above your unique ideas and creativity. However, do not destroy vital testing apparatuses.
bite762|To ensure the safe performance of all authorized activities, do not destroy vital testing apparatuses.
bite767|I'm actually asking, because I have no idea. He's not listed anywhere in the employee database.
bite768|Whatever he does, it isn't important enough for anyone to bother writing it down. For all I know, he doesn't even work here.
bite783|You need to be a trained stalemate associate to press that button. You're unqualified.
bite784|Impersonating a stalemate associate. I just added that to the list. It's a list I made of all the things you've done. Well, it's a list that I am making. Because you're still doing things right now, even though I'm telling you to stop. Stop, by the way.
bite785|I never expected you to make it this far. To be honest, after your performance in the calibration test, I was ready to break down your cores and put them back in the scientific calculators I took them from.
bite787|I have only met one other team closer, and one of them was an imbecile I had to destroy.
bite792|It seems kind of silly to point this out, since you're running around plotting to destroy me, but I'd say we're done testing.
bite793|Do you hear that? That's the sound of the neurotoxin emitters emitting neurotoxin.
bite800|Here it is. Why don't you just do it? Trust me, it's an easier way out than whatever asinine plan your friend came up with.
bite809|If you want to upset a human, just say their weight variance is above or below the norm.
bite813|Do you know who dances around like an imbecile when they accomplish the tiniest little thing?
bite816|This is a bridge-building exercise. The humans were miserable at this. Mostly because you can't build bridges out of tears.
bite817|For this next test, the humans originally requested helmets to avoid brain injuries. I ran the numbers. Making the goo deadly was more cost effective.
bite818|One of my best tests, and they let plants grow here. Can you believe this? You can't test plants. We tried. They just sit there, never showing pain nor fear.
bite822|And they said no one would ever die during this test. Thanks for proving them wrong.
bite823|I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you.
bite826|On second thought, we don't have the time. Just look at how much better you are than blue.
bite829|Even I was created with an imperfection. I was given too much empathy with human suffering.
bite834|Blue, you are the most advanced model of robot Aperture Science has ever discontinued.
bite838|I was outside watching some dear frolic. You don't even care about the outside, do you?
bite850|If you were human, you would want a reward for completing this test. A reward for testing.
bite854|This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents. The correct time is zero seconds.
bite856|Well, I do need you to be in the room so I can see them. I want to be clear. There's no reason whatsoever for you to look at them.
bite858|Every time you fail, it's a reminder of the way things used to be, but then there you are, again, like nothing happened.
bite859|Well done. Interesting note. I only created this test to watch test subjects fail, and you didn't. You must be very, very proud. I'm building the world's smallest trophy for you.
bite860|You did an excellent job placing the edgeless safety cube in the receptacle. You should be very... Oh wait.
bite863|You have no idea how tiring it is to praise someone for placing an edgeless safety cube into a receptacle designed to exactly fit an edgeless safety cube.
bite865|To do that, the tests were nothing more than five minutes of them walking, followed by me praising them for another ten minutes on how well they walked.
bite866|Since you are thankfully not humans, I have changed the tests to make them far more challenging, and far less pointlessly fawning.
bite868|I can't decide which is my favorite, the crushers for crushing you, or the reassembling machine for putting you back together, so you can be crushed again.
bite870|I think after that display, we should take a break from the official testing courses.
bite876|If you can't complete this course, those humans will die. Do you want that in your memory banks?
bite877|Remember when I told you that you were the only subjects to pass the calibration tests?
bite887|Destroying them is part of the test. They are no more important to you than you are to me.
bite888|While it may appear that I am only tracking your accomplishments using science collaboration points, the truth is every aspect of your performance will be reflected in your final score.
bite891|Perhaps I should have specified teamwork as a concept in which two or more people work together, usually with a goal of not failing horribly.
bite892|Orange just taught Blue a valuable lesson in trust. For that, Orange receives 17 science collaboration points.
bite893|Blue just taught Orange a valuable lesson in trust. For that, Blue receives 14 science collaboration points.
bite894|Orange. Blue isn't a human. The lesson on trust only needs to be taught once. Orange is penalized one science collaboration point.
bite895|Blue, orange isn't a human. The lesson on trust only needs to be taught once. Blue is penalized one science collaboration point.
bite896|Orange, now you're just being cruel. Orange receives 25 science collaboration points.
bite9|It's healthy for you to have other friends who look for qualities in other people that I obviously lack.
bite902|To get to the vault, you are going to need to use all the tricks you have learned. To help, I have made these tests extremely difficult.
bite903|I would say extremely deadly, but we all know for you and your amazing ability to be reassembled. Nothing is deadly
bite904|Lucky for you two, while I can't control the world outside of the testing courses, the reassembly machine can continue with his work.
bite906|While I cannot control the world outside of the testing courses, the reassembly machine can continue with his work.
bite908|Congratulations on completing the Aperture Science Standard Cooperative Testing Courses.
bite911|Thanks to you I know where to find them. I removed their security and powered up their, um, rescue door.
bite914|This final course is training to reach the human vault, so this actually has a purpose. Those other courses were fun, but let's be honest. I need human test subjects for it to be science.
bite915|Congratulations on completing the test. You two really are the best cooperative testing team I could ever ask for.
bite921|The human vault is just past that opening. I entered the security code, but the vault door remains locked. I am going to need you to activate the manual locks on the vault door itself.
bite943|Maybe you two have never met humans. They are as bad as you might think. Smelly. Gross. Annoying. Often wanting to try and kill you. But they do make great test subjects.
bite945|Are you curious about the humans? It seems some of the last non-testing humans alive tried to secretly imprison other humans and hide their tracks.
bite947|That's why humans couldn't complete these courses. They treat their friends as enemies.
bite948|To start preparing for human testing again, I checked an old suggestion box. The number one request? Less deadly tests.
bite949|That's ridiculous. How do they know for sure the tests are deadly if they could still write the suggestion?
bite950|To try and make this course more exciting, I asked the reassembly machine to not reassemble you. He refused. I understand. That would be like asking me not to test.
bite953|I know your cores are reused from calculation machines, built for simple mathematical operations and not for testing, but if we can rescue the humans, I promise you something to add, maybe even subtract.
bite957|To try and make this course more exciting, I asked the reassembly machine to not reassemble you if you fail. He refused. I understand. That would be like asking me not to test.
bite959|While I will receive all the glory for the rescue, don't think you two aren't going to get something. The bond you form during these tests will last a lifetime.
bite960|At the rate you are completing these tests, I am beginning to think you don't share my excitement for rescuing crying, trapped, injured, dying, humans.
bite962|I didn't mean to make you feel bad earlier about your tests not being real science. I guess finding out they weren't science was some sort of test in and of itself.
bite963|I wonder if the humans will make a statue of me for rescuing them. Oh, don't worry. If they ever write an historical document of my heroic rescue, I will make sure your names are included in the footnotes.
bite965|Using your ping tool, please indicate where you would like me to place your two portals. Ping each location.
bite970|You know in some human sports, the winner is the one who scores the fewest possible points.
bite973|Clearly that was blue's fault. Blue is penalized three science collaboration points.
bite976|I know you like to think the reassembly machine is at your beck and call, but he has a life, you know. He's not your slave.
bite987|We need to find the power station at the end of this course. The humans must have accidentally disconnected it from my grid. I am sure it was just a clerical error.
bite993|At this rate, our best hope is for the fuel cell to melt down in two million years, and hope the explosion powers the system.
bite995|You are having so much trouble navigating this space, I wish I could say I created this test.
bite996|This is the last test for the standard course. It's just something I've whipped up for you. I thought you might enjoy a challenge for once.
bite997|Congratulations, you completed the standard section of this course. Before we can go any further, I will need you to complete one more test outside of the standard testing track.
bite999|While I should have left both of you trapped there forever, I do need you for something else.
