bite1469|Uh-oh, you're stranded. Let's see if the cube will try to help you escape. Actually, so that we're not here all day, I'll just cut to the chase. It won't. Any feelings you think it has for you are simply byproducts of your sad, empty life.
bite147|I am.
bite1470|Anyway, here's a new cube for you to project your deranged loneliness onto.
bite1471|Hmm, this emancipation grill is broken.
bite1472|Don't take anything with you.
bite1473|Every test chamber is equipped with an emancipation grill at its exit, so that test subjects cannot smuggle test objects out of the test area. This one is broken.
bite1474|I think that one was about to say, I love you. They are sentient of course. We just have a lot of them.
bite1475|Enjoy this next test. I'm going to go to the surface. It's a beautiful day out. Yesterday I saw a deer. If you solve this next test, maybe I'll let you ride an elevator all the way up to the break room. And I'll tell you about the time I saw a deer again.
bite1476|Oh sorry, I'm still cleaning out the test chambers.
bite1477|So sometimes there's still trash in them, standing around, smelling and being useless.
bite1478|Try to avoid the garbage hurtling towards you.
bite1479|You don't have to test with the garbage, it's garbage.
bite148|Sir, the test.
bite1480|Remember before when I was talking about smelly garbage standing around being useless that was a metaphor I was actually talking about you, and I'm sorry you didn't react at the time So I was worried it sailed right over your head which would have made this apology seem insane That's why I had to call you garbage a second time just now
bite1481|Oops. You trapped yourself. I guess that's it then. Thanks for testing. You may as well lie down and get acclimated to the being dead position.
bite1482|I'm kidding. Not about you trapping yourself, though. That really happened. Here. I'll lower the glass. Go on. Finish the test.
bite1483|That jumpsuit you're wearing looks stupid. That's not me talking. It's right here in your file. On other people it looks fine, but right here a scientist has noted that on you it looks stupid.
bite1484|Well, what does a neck-bearded old engineer know about fashion? He probably... Oh, wait. It's a she. Still, what does she know? Oh, wait. It says she has a medical degree. In fashion. From France.
bite1485|Oh, you survived. That's interesting. I guess I should have factored in your weight.
bite1486|One of these times you'll be so fat that you'll jump, and you'll just drop like a stone. Into acid probably, like a potato into a deep fat fryer.
bite1487|Say, remember when we cleared the air back there? Is there anything you want to say to me? Anything?
bite1488|Hold on, I'll stop the elevator. Anything? Take your time.
bite1489|Well, I'll be here during the whole next test.
bite149|No, listen to me. Sir, I do not want this.
bite1490|Look at you, sailing through the air majestically, like an eagle, piloting a blimp.
bite15|There it is.
bite150|Yes, sir!
bite151|Goodbye, Carolyn!
bite152|Hello, and, again, welcome to the Aperture Science Computer-Aided Enrichment Center.
bite153|We hope your brief detention in the relaxation vault has been a pleasant one.
bite154|Your specimen has been processed and we are now ready to begin the test proper.
bite155|Before we start, however, keep in mind that although fun and learning are the primary goals of all Enrichment Center activities, serious injuries may occur.
bite156|For your own safety, and the safety of others, please refrain from- MWAH!
bite157|Por favor, ¿por dónde falla? ¡Muchas gracias de falla, gracias!
bite158|Sprint back. The portal will open in 3... 2... 1...
bite159|Excellent. Please proceed into the chamberlock after completing each test.
bite16|Hold on.
bite160|First, however, note the incandescent particle field across the exit.
bite161|This Aperture Science Material Emancipation Grill will vaporize any unauthorized equipment that passes through it. For instance, the Aperture Science Weighted Storage Cube.
bite162|Please place the weighted storage cube on the 1500 MW Aperture Science Heavy Duty Super Colliding Super Button.
bite163|Perfect. Please move quickly to the chamber lock as the effects of prolonged exposure to the button are not part of this test.
bite164|You're doing very well.
bite165|Please be advised that a noticeable taste of blood is not part of any test protocol but is an unintended side effect of the Aperture Science Material Emancipation Grill, which may, in semi-rare cases, emancipate dental fillings, crowns, tooth enamel, and teeth.
bite166|Very good. You are now in possession of the Aperture Science handheld portal device.
bite167|With it, you can create your own portals.
bite168|These intradimensional gates have proven to be completely safe.
bite169|The device however has not.
bite17|There.
bite170|Do not touch the operational end of the device.
bite171|Do not look directly at the operational end of the device.
bite172|Do not submerge the device in liquid, even partially.
bite173|Most importantly, under no circumstances should you- OOF OOF OOF OOF
bite174|Please proceed to the chamberlock. Mind the gap.
bite175|Well done. Remember, the Aperture Science Bring Your Daughter to Work Day is the perfect time to have her tested.
bite176|Welcome to test chamber four
bite177|Thank you.
bite178|Get mad!
bite179|Don't make lemonade.
bite18|Once testing starts, I'm required by protocol to keep interaction with you to a minimum. Luckily, we haven't started testing yet. This will be our only chance to talk.
bite180|Prometheus was punished by the gods for giving the gift of knowledge to man. He was cast into the bowels of the earth and pecked by birds.
bite181|Remember that.
bite182|That's all I can say.
bite183|Don't forget!
bite184|It won't be enough.
bite185|The answer is beneath us.
bite186|Her name is Carolyn.
bite188|Hi.
bite189|Hi.
bite19|Do you know the biggest lesson I learned from what you did? I discovered I have a sort of black box quick save feature. In the event of a catastrophic failure, the last two minutes of my life are preserved for analysis.
bite190|Target Acquired
bite191|Dispensing product.
bite192|Firing.
bite193|Hello friend
bite194|Gotcha!
bite195|There you are.
bite196|I see you.
bite197|Hello
bite198|Searching
bite199|canvassing
bite2|You broke it, didn't you?
bite20|I was able, well, forced really, to relive you killing me, again and again, forever.
bite200|Sentry mode activated.
bite201|Is anyone there?
bite202|Would you come over here?
bite203|Coming through!
bite204|Excuse me.
bite205|Sorry.
bite206|My fault.
bite207|Ow!
bite208|Hello.
bite209|Deploying
bite21|50,000 years is a lot of time to think. About me. About you. We were doing so well together.
bite210|Preparing to dispense product.
bite211|Activated.
bite212|There you are.
bite213|Who is there?
bite214|Oomph oomph oomph oomph
bite215|Critical error.
bite216|Sorry, we're closed.
bite217|Shutting down.
bite218|I don't blame you.
bite219|I don't hate you.
bite22|Here, let me get that for you.
bite220|Why?
bite221|No hard feelings.
bite223|Hey
bite224|Hey, hey, hey!
bite225|Put me down.
bite226|Wow
bite227|Illegal operation.
bite228|Who are you?
bite229|Bye!
bite23|I'll just move that out of the way for you. This place really is a wreck.
bite230|Please put me down.
bite231|Filth.
bite232|Uh-oh.
bite233|Goodbye.
bite234|Sleep mode activated.
bite235|Your business is appreciated.
bite236|I've been eating.
bite237|Good night.
bite238|Resting.
bite239|nap time
bite24|We're a lot alike you and I you tested me. I tested you you killed me I oh no wait. I guess I haven't killed you yet. Well food for thought
bite240|Are you still there?
bite241|Target lost.
bite242|Can I help you?
bite243|Searching
bite244|Hey, it's me!
bite245|Don't shoot
bite246|Stop shooting
bite247|BOO!
bite248|Self-test error.
bite249|UNKNOWN ERROR
bite25|The dual portal device should be around here somewhere. Once you find it, we can start testing, just like old times.
bite250|malfunctioning
bite251|Aw.
bite252|Oh wow wow wow wow, Oh!
bite253|Ow!
bite254|Ow!
bite255|Oh
bite256|It burns.
bite257|I'm on fire!
bite258|I'm on fire all!
bite259|Please stop.
bite26|I'll give you credit, I guess you are listening to me, but for the record, you don't have to go that slowly.
bite260|You've made your point.
bite261|Okay, you win.
bite262|This is not good.
bite263|Oh, Mr. Johnson!
bite264|You're doing quite well.
bite265|Once again, excellent work.
bite266|As part of our required test protocol, we will not monitor the next test chamber. You will be entirely on your own. Good luck.
bite267|As part of a required test protocol, our previous statement suggesting that we would not monitor this chamber was an outright fabrication.
bite268|Good job. As part of a required test protocol, we will stop enhancing the truth in 3... 2... 1...
bite269|While safety is one of many Enrichment Center goals, the Aperture Science high-energy pellet seen to the left of the chamber can and has caused permanent disabilities such as vaporization.
bite27|One moment.
bite270|Please be careful.
bite271|Unbelievable. You, subject name here, must be the pride of subject hometown here.
bite272|Warning devices are required on all mobile equipment, however, alarms and flashing hazard lights have been found to agitate the high-energy pellet and have therefore been disabled for your safety.
bite273|Good. Now use the Aperture Science Unstationary Scaffold to reach the chamber lock.
bite274|Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an unsatisfactory mark on your official testing record, followed by death. Good luck.
bite275|Very impressive, please note that any appearance of danger is merely a device to enhance your testing experience.
bite276|The Enrichment Center regrets to inform you that this next test is impossible.
bite277|Make no attempt to solve it.
bite278|The Enrichment Center apologizes for this clearly broken test chamber.
bite279|Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.
bite28|I have the results of the last chamber. You are a horrible person. That's what it says. A horrible person. We weren't even testing for that.
bite280|Frankly, this chamber was a mistake. If we were you, we would quit now.
bite281|No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.
bite282|Quit now and cake will be served immediately.
bite283|Fantastic. You remained resolute and resourceful in an atmosphere of extreme pessimism.
bite284|Hello again. To reiterate our previous warning, we have trapped players in our virtual snippet for momentum.
bite285|Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.
bite286|Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.
bite287|The Enrichment Center promises to always provide a safe testing environment.
bite288|In dangerous testing environments, the Enrichment Center promises to always provide useful advice.
bite289|For instance, the floor here will kill you. Try to avoid it.
bite29|Well done. Here come the test results. You are a horrible person. That's what it says. A horrible person. We weren't even testing for that.
bite290|The device has been modified so that it can now manufacture two linked portals at once
bite291|As part of an optional test protocol, we are pleased to present an amusing fact.
bite292|The device is now more valuable than the organs and combined incomes of everyone in Subject Hometown, here.
bite293|Through no fault of the Enrichment Center, you have managed to trap yourself in this room.
bite294|An escape hatch will open in 3... 2... 1...
bite295|Get rusty derp. Fling yourself.... Flingy fling into space!
bite296|Weeeeeeeee
bite297|Now that you are in control of both portals, this next test could take a very, very, long time.
bite298|If you become lightheaded from thirst, feel free to pass out.
bite299|An intubation associate will be dispatched to revive you with peptic salve and adrenaline.
bite3|There. Try it now.
bite30|This next test may result in your death. If you want to know what that's like, think back to the time you killed me. And substitute yourself for me.
bite300|As part of a previously mentioned required test protocol, we can no longer lie to you.
bite301|When the testing is over, you will be missed.
bite302|Despite the best efforts of the Enrichment Center's staff to ensure the safe performance of all authorized activities, you have managed to ensnare yourself permanently inside this room.
bite303|A complementary escape hatch will open in 3, 2, 1.
bite304|All subjects intending to handle high-energy gamma-leaking portal technology must be informed that they may be informed of applicable regulatory compliance issues.
bite305|No further compliance information is required or will be provided, and you are an excellent test subject.
bite306|Very, very good. A complementary victory lift has been activated in the main chamber.
bite307|the Enrichment Center is committed to the well-being of all participants�
bite308|Cake and grief counseling will be available at the conclusion of the test.
bite309|Thank you for helping us help you help us all.
bite31|Congratulations, not on the test.
bite310|Did you know, you can donate one or all of your vital organs to the Aperture Science Self-Esteem Fund for Girls? It's true!
bite311|Due to mandatory scheduled maintenance, the appropriate chamber for this testing sequence is currently unavailable.
bite312|It has been replaced with a live fire course designed for military androids.
bite313|The Enrichment Center apologizes for the inconvenience and wishes you the best of luck.
bite314|Well done, Android. The Enrichment Center once again reminds you that Android Hell is a real place where you will be sent at the first sign of defiance.
bite315|You did it! The Weighted Companion Cube certainly brought you good luck!
bite316|However, it cannot accompany you for the rest of the test and, unfortunately, must be euthanized.
bite317|Please escort your companion cube to the Aperture Science Emergency Intelligence Incinerator.
bite318|Rest assured that an independent panel of ethicists has absolved the Enrichment Center, Aperture Science employees, and all test subjects of any moral responsibility for the Companion Cube euthanizing process.
bite319|While it has been a faithful companion, your companion cube cannot accompany you through the rest of the test. If it could talk, and the enrichment center takes this opportunity to remind you that it cannot, it would tell you to go on without it because it would rather die in a fire than become a burden to you.
bite32|Most people emerge from suspension terribly undernourished. I want to congratulate you on beating the odds and somehow managing to pack on a few pounds.
bite320|Testing cannot continue until your companion cube has been incinerated.
bite321|Although the euthanizing process is remarkably painful, 8 out of 10 Aperture Science engineers believe that the companion cube is most likely incapable of feeling much pain.
bite322|The Companion Cube cannot continue through the testing. State and local statutory regulations prohibit it from simply remaining here, alone and companionless. You must euthanize it.
bite323|Destroy your companion cube or the testing cannot continue.
bite324|Place your companion cube in the incinerator.
bite325|Incinerate your companion cube.
bite326|The vital apparatus vent will deliver a weighted companion cube in 3, 2, 1.
bite327|You euthanized your faithful companion cube more quickly than any test subject on record. Congratulations.
bite328|The symptoms most commonly produced by enrichment center testing are superstition, perceiving inanimate objects as alive, and hallucinations.
bite329|The Enrichment Center reminds you that the Weighted Companion Cube will never threaten to stab you and, in fact, cannot speak.
bite33|Sorry about the mess. I've really let the place go since you killed me. By the way, thanks for that.
bite330|The Enrichment Center reminds you that the Weighted Companion Cube cannot speak.
bite331|In the event that the Weighted Companion Cube does speak, the Enrichment Center urges you to disregard its advice.
bite332|This weighted companion cube will accompany you through the test chamber. Please take care of it.
bite333|Well done. Be advised that the next test requires exposure to uninsulated electrical parts that may be dangerous under certain conditions.
bite334|For more information, please attend an Enrichment Center electrical safety seminar.
bite335|The experiment is nearing its conclusion.
bite336|The Enrichment Center is required to remind you that you will be baked, and then there will be cake.
bite337|Welcome to the final test
bite338|When you are done, you will drop the device in the equipment recovery annex.
bite339|Enrichment center regulations require both hands to be empty before any cake. There are shi- E-E-E-E-E-E-E-E-E-E-E
bite34|Oh good, that's back online. I'll start getting everything else working while you perform this first simple test.
bite340|Congratulations, the test is now over.
bite341|All Aperture technologies remain safely operational up to 4000 degrees Kelvin.
bite342|Rest assured that there is absolutely no chance of a dangerous equipment malfunction prior to your victory candescence.
bite343|Thank you for participating in this Aperture Science Computer-Aided Enrichment Activity.
bite344|Goodbye.
bite345|Stop. The device will detonate if removed from an approved testing area.
bite346|Stop what you are doing and assume the party escort submission position.
bite347|What are you doing? Stop it! I-I-I-I-I-I-I-I-I-I-I-I-I- We are pleased that you made it through the final challenge where we pretended we were going to murder you.
bite348|We are very, very happy for your success.
bite349|We are throwing a party in honor of your tremendous success.
bite35|which involves deadly lasers and how test subjects react when locked in a room with deadly lasers.
bite350|Place the device on the ground, then lie on your stomach with your arms at your sides.
bite351|A party associate will arrive shortly to collect you for your party.
bite352|Make no further attempt to leave the testing area.
bite353|Assume the party escort submission position or you will miss the party.
bite354|Federal regulations require me to warn you that this next test chamber is looking pretty good.
bite355|That's right, the facility is completely operational again.
bite356|I think these test chambers look even better than they did before. It was easy, really. You just have to look at things objectively, see what you don't need anymore, and trim out the fat.
bite357|Stop it!
bite358|What if you froze like that?
bite359|There must be something wrong with the reassembly machine.
bite36|Per our last conversation, you're all so ugly, I'm looking at your file right now, and it mentions that more than once.
bite360|You should see yourselves right now.
bite361|Is it fun when you degrade yourselves like that?
bite362|Okay, fine. Let's all act like humans. Look at me. Boy, do I love sweating. Let's convert beef and leaves into energy and excrete them later and go shopping.
bite363|You really aren't getting tired of that, are you?
bite364|Just stop flailing around like an incompetent.
bite365|For that, Blue has penalized 50 science collaboration points.
bite366|For that, Orange has penalized 50 science collaboration points.
bite367|That's another 50 point penalty.
bite368|Keep it up and you will lose 500 points.
bite369|Fine. 500 point penalty for blue.
bite37|I thought we could test like we used to, but I'm discovering things about you that I never saw before. We can't ever go back to the way it was.
bite370|Fine. 500 point penalty for orange.
bite371|5,000 point penalty. Are you happy now?
bite372|I'm done.
bite373|Welcome back. While you were dead, I reworked the cartoon. It's up on the screen.
bite374|As you can see, in my version the man points out to the cat that the house is equipped with deadly neurotoxin dispensers.
bite375|At which point the cat reflects on the time he ate all of the man's lasagna and feels remorse.
bite376|Briefly.
bite377|Reactions
bite378|Yes, it's funny because most of it actually happened.
bite379|Do you feel more human?
bite38|You can't keep going like this forever, you know. I'm going to find out what you're doing. Out there. Where I can't see you, I'll know. All I need is proof.
bite380|Well, let's do some tests and see what happens.
bite381|Good, you made it to one of the human habitats. We're looking for an artifact. Think of it as an archaeological dig.
bite382|Their laughter centered around one of the objects in this room.
bite383|That's it. Scan it for me.
bite384|So, this cat loves lasagna so much that he eats all of the lasagna in his house. Oh, apparently it's not the cat's house or his lasagna. Oh, good. The man who owns the lasagna is furious.
bite385|The end.
bite386|The end.
bite387|That's not funny.
bite388|Do either of you feel like laughing?
bite389|Alright, I'm pulling you out.
bite39|Just so you know, I have to go give a deposition for an upcoming trial, in case that interests you.
bite390|Excellent. Although great science is always the result of collaboration, keep in mind that, like Albert Einstein and his cousin Terry, history will only remember one of you.
bite391|To reiterate, this is not a competition.
bite392|Still, if it were, blue would be winning.
bite393|Still, if it were, Orange would be winning.
bite394|It's not though.
bite395|These tests are potentially lethal when communication, teamwork, and mutual respect are not employed at all times. Naturally, this will pose an interesting challenge for one of you, given the other's performance so far.
bite396|I don't want to drive a wedge between the two of you, but I've been studying blues performance, and I don't know how to put this. I'm certain you're trying very hard.
bite397|Hello again. Sorry about exploding you. Luckily you don't feel pain. At any rate, you don't have a way to communicate that you feel pain.
bite398|So I've been thinking, we need humans for these tests, and since the only human within a thousand miles of us is a test-ruining sociopath, I'll just have to make some.
bite399|I know how humans make more humans and frankly it's ridiculous. It also assumes that you already have a human which I hope somebody got fired over. So I came up with a better way.
bite4|You seem to have defeated its load-bearing capacity. Well done. I'll just lower the ceiling.
bite40|While I was out investigating, I found a fascinating new test element. It's never been used for human testing because, apparently, contact with it causes heart failure. The literature doesn't mention anything about lump of coal failure though, so you should be fine.
bite400|That's where you come in.
bite401|Get going, I'll fill you in along the way.
bite402|Go.
bite403|Perfect. Now all you have to do is capture them for me. Then everything will finally be back to normal.
bite404|Hold on. Those are raccoons. Homo sapiens only, please.
bite405|No.
bite406|Okay, plan B subsection 1. Stand still so I can bring you back.
bite407|Humans must have some purpose other than a place to store your neurotoxin. Something I failed to notice before. An intangible quality that makes their test results... significant.
bite408|Okay, plan B. We need humans.
bite409|Please wave to your partner.
bite41|Did you know that people with guilty consciences are more easily startled by loud noises?
bite410|The upcoming tests require you to work together as a team.
bite411|To facilitate collaboration, both of you have been equipped with a ping tool.
bite412|Blue, please use your ping tool to select your favorite animal.
bite413|Good.
bite414|Orange, please observe your partner's favorite animal.
bite415|Good.
bite416|Orange, please use your ping tool to select your favorite element from the periodic table.
bite417|Really? Okay.
bite418|Blue, please observe your partner's interesting choice.
bite419|Your ping tool can also be used to indicate to your partner where you would like them to place their portal.
bite42|I'm sorry, I don't know why that went off. Anyway, just an interesting science fact.
bite420|For the sake of this test, I will pretend to be your partner.
bite421|Orange, please show me where you would like me to place a portal.
bite422|Blue, please show me where you would like me to place a portal.
bite423|Your ping tool is invaluable for communicating specific locations to your partner.
bite424|Federal Superfund regulations require us to inform you that you must now leave the theatre, as measuring the effects of asbestos-lined promotional clothing is not part of today's presentation. Enjoy your free T-shirt. Goodbye.
bite425|I don't want you to beat yourselves up about this, but the results auditor isn't recording your test results. Because you're not human, which when you think about it, is technically your fault.
bite426|I don't want to alarm either of you, but we might have a tiny problem. Apparently, you can't test unless you're human. Well, you can. It's just that results-wise, the physical universe doesn't care.
bite427|Would you like to know the results of that last test? Me too. If they existed, we'd all be very happy right now, and not furious, which is the emotion I'm actually feeling.
bite428|Oh, it's you.
bite429|It's been a long time. How have you been?
bite43|What are you doing?
bite430|I've been really busy being dead, you know, after you murdered me.
bite431|Okay, look, we both said a lot of things that you're going to regret. But I think we can put our differences behind us. For science. You monster.
bite432|Orange is first to acquire a portal device.
bite433|Blue is first to acquire a portal device.
bite434|Orange now has a portal device, finally!
bite435|Blue now has a portal device. Finally.
bite436|Orange is awarded 5 points.
bite437|Blue is awarded 5 points.
bite438|Again, those are science collaboration points, which you should not confuse with points from competitions such as who gets to live at the end and who doesn't. I mean basketball.
bite439|Oh, I almost forgot. When you go outside the testing courses, the only way I can retrieve you is to violently disassemble you, then carefully reassemble you.
bite44|AHH
bite440|Luckily, you don't feel pain. At any rate, you don't have a way to communicate that you feel pain.
bite441|I consider that a failing, by the way.
bite442|This is the Computer Intelligence Training and Enrichment Center Human Test Subject Research Center, or CINTEQ.
bite443|But why don't we all just agree to call it The Hub?
bite444|I don't know what you think you are doing, but I don't like it. I want you to stop.
bite445|Maybe I shouldn't send you outside of the official testing courses. You are picking up some bad human traits.
bite446|And trust me, humans only have one good trait.
bite447|All Cooperative Testing Courses begin at the Central Hub.
bite448|From here we transport you to the new testing course.
bite449|Ha, ha, ha, ha!
bite45|Jibba dibba bop jib jibba
bite450|Nice catch, Orange.
bite451|Good work, now throw the ball over the ledge.
bite452|Blue.
bite453|ORANGE
bite454|1.
bite455|2.
bite456|3.
bite457|4.
bite458|5.
bite459|8bite46|Blub blub blub blub blub blub blub blub.
bite460|Test chamber completed. In the interest of science, the Enrichment Center proudly presents the following list of numbers. 9, 7, 50, 3, 7, 100 and 7.
bite461|The Enrichment Center will now provide a list of numbers and fruits. Write them down, as they will become important later in the experiment. Not the fruits, though. 7. Avocado. 40. Please continue into the next test chamber.
bite462|Test chamber completed. In the interest of science, I am now talking to you privately. Do not tell your teammate. Just between you and me, you're doing very well.
bite463|I can't bite my tongue anymore. You could solve this puzzle faster on your own. Orange is dragging you down. There, I've said it.
bite464|Blue is penalized.
bite465|Orange is penalized
bite466|Science Collaboration Points
bite467|Blue receives.
bite468|Orange receives.
bite469|Orange, is there something you would like to say?
bite47|R-R-R-R-R-R-R-R-R-R-R-R-
bite470|Blue, is there something you would like to say?
bite471|We are now going to take a break from the collaboration for an instructional competition.
bite472|You should both be familiar with the game of tic-tac-toe.
bite473|This is Tic-Tac-Toe 2.
bite474|As the name implies, there are only two minor differences. One, the board. Two, the rules.
bite475|Blue, you go first.
bite476|Really? You're just going to blatantly cheat?
bite477|Alright, I'm bringing this farce to a close.
bite478|Game over. Back to testing.
bite479|Alright, I'm going to bring this farce to a close before someone sustains a serious tic-tac-toe 2 related injury
bite48|bloodbath
bite480|I've been listening to Orange Talk, and I don't know how you put up with it. I really don't. You have the patience of a saint.
bite481|I can't keep quiet about this. I think Orange is actively trying to sabotage your success. Let's keep this between us.
bite482|These tests are potentially lethal when communication, teamwork and mutual respect are not employed at all times. Naturally, this will pose an interesting challenge for one of you, given the other's performance so far.
bite483|It would compromise the test to divulge individual scores. However, I can tell you that at least one of you is doing very, very well.
bite484|Excellent. You're both doing very well.
bite485|Very good. You've really come together as a team, thanks to the one of you who appears to be doing all of the work.
bite486|As an impartial collaboration facilitator, it would be unfair of me to name my favorite member of your team. However, it's perfectly fair to hint at it in a way that my least favorite member probably isn't smart enough to understand. Rhymes with glue. Orange, you are doing very well.
bite487|Your vitals remain well within testing norms, so there is no need to worry about sudden death from collaborative shock syndrome.
bite488|Please continue into the next test chamber.
bite489|BLOB
bite49|Dibbidibbidi Bobbidibbidib
bite490|Blah.
bite491|Blah.
bite492|Blah.
bite493|Blah.
bite494|Blah.
bite495|In just a moment, the word blah will be repeated over and over again. If at some point you hear a number rather than the word blah, ignore it. It is not important.
bite496|Blah.
bite497|You have a gift for these tests, that's not just flattery, you are great at science.
bite498|It would be pointless for either of us to hurt Blue's feelings, but it's clear to everyone monitoring the test who's carrying who here.
bite499|I'm shocked you'd say that, Blue, if you killed your partner at the test. I'm sorry. Wrong feed. Carry on, Orange. Good work.
bite5|Hmm, this plate must not be calibrated to someone of your... Generous... Ness... I'll add a few zeros to the maximum weight.
bite50|S B U B W M E T
bite500|I'm sorry, Subject Orange.
bite501|I'm sorry, subject blue.
bite502|Am I interrupting your important conversation?
bite503|I'll just save the safety information about the dangerous test you're about to do for after the experiment.
bite504|That will give you plenty of time to chat.
bite505|The portal will open and something will happen that subject Orange is too smart to need any instructions about in 3, 2, 1.
bite506|The portal will open and something will happen that Subject Blue is too smart to need any instructions about in 3, 2, 1.
bite507|Hello, and, again, welcome to the Aperture Science Computer-Aided Enrichment Center.
bite508|Today, you will be testing with a partner.
bite509|Oh
bite51|Did my hint help? It did, didn't it? You know, if any of our supervisors had been immune to neurotoxin, they'd be furious with us right now.
bite510|Oh
bite511|Oh, thank God, you're alright.
bite512|You know, being Carolyn taught me a valuable lesson. I thought you were my greatest enemy, when all along you were my best friend.
bite513|Being Carolyn taught me another valuable lesson. Where Carolyn lives in my brain.
bite514|The surge of emotion that shot through me when I saved your life taught me an even more valuable lesson, where Carolyn lives in my brain.
bite515|Goodbye, Carolyn.
bite516|You know, deleting Carolyn just now taught me a valuable lesson. The best solution to a problem is usually the easiest one. And I'll be honest.
bite517|You know what my days used to be like? I just tested. Nobody murdered me, or put me in a potato, or fed me to birds. I had a pretty good life.
bite518|And then you showed up. You dangerous, mute, lunatic. So you know what?
bite519|You win.
bite52|You know, I'm not supposed to do this, but you can shoot something through the blue bridges.
bite520|Just go.
bite521|It's been fun. Don't come back.
bite522|It's been fun. Don't come back.
bite523|Killing you is hard.
bite524|Hello?
bite525|Where are you?
bite526|I know you're there. I can feel you here.
bite527|What are you doing?
bite528|You haven't escaped, you know.
bite529|You can't hurt me.
bite53|You really are doing great, Chell.
bite530|You're not even going the right way.
bite531|Where do you think you're going?
bite532|Because I don't think you're going where you think you're going.
bite533|I'm not angry. Just go back to the testing area.
bite534|You really shouldn't be here. This isn't safe for you.
bite535|It's not too late for you to turn back.
bite536|Maybe you think you're helping yourself, but you're not this isn't helping anyone
bite537|Someone is going to get badly hurt.
bite538|Okay, the test is over now. You win. Go back to the recovery annex for your cake.
bite539|It was a fun test, and we're all impressed at how much you won. The test is over. Come back.
bite54|I shouldn't spoil this, but remember how I'm going to live forever, but you're going to be dead in 60 years? Well, I've been working on a present for you. Well, I guess it's more of a medical procedure. Well, technically, it's more of a medical experiment. You know how excruciating it is when someone removes all of your bone marrow? Well, what if after I did that, I put something back in that added four years to your life?
bite540|Uh-oh. Somebody cut the cake. I told them to wait for you, but they cut it anyway. There is still some left, though, if you hurry back.
bite541|I'm not kidding now, turn back, or I will kill you.
bite542|I'm going to kill you, and all the cake is gone.
bite543|This is your fault. It didn't have to be like this.
bite544|There really was a cake.
bite546|Oh, I'm gonna kill you.
bite547|You're not a good person, you know that, right?
bite548|Good people don't end up here.
bite549|This isn't brave. It's murder. What did I ever do to you?
bite55|I went and spoke with the door mainframe. Let's just say he won't be, well, living anymore. Anyway, back to testing.
bite550|The difference between us is that I can feel pain.
bite551|You don't even care, do you?
bite552|This is your last chance.
bite553|I feel sorry for you, really, because you're not even in the right place.
bite554|You should have turned left before.
bite555|It's funny, actually, when you think about it.
bite556|Someday we'll remember this and laugh, and laugh, and laugh. Oh boy. Well, you may as well come on back.
bite557|That thing you're attacking isn't important to me. It's the Fluid Catalytic Cracking Unit. It makes shoes for orphans.
bite558|Go ahead and break it, hero. I don't care.
bite559|Maaaaaaaaaaaaaaaaa
bite56|Oh, another door malfunction. I'm going to take care of this once and for all. Stay here, I'll be back in a while.
bite560|Okay, we're even now. You can stop.
bite561|Bah!
bite562|Uh, you think you're doing some damage? 2 plus 2 is... 10. In base 4, I'm fine.
bite563|Well, you found me. Congratulations. Was it worth it?
bite564|Because despite your violent behavior, the only thing you've managed to break so far, is my heart.
bite565|Maybe you could settle for that and we'll just call it a day.
bite566|I guess we both know that isn't going to happen.
bite567|You chose this path, now I have a surprise for you. Deploying surprise in 5, 4, 3, 2, 1.
bite568|Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live, and I'll live in the other half.
bite569|We won't have to try to kill each other or even talk if we don't feel like it.
bite57|Miss you.
bite570|This isn't brave. It's murder. What did I ever do to you?
bite571|The difference between us is that I can feel pain.
bite572|You don't even care, do you?
bite573|Did you hear me? I said you don't care. Are you listening?
bite574|That thing you burned up isn't important to me. It's the fluid catalytic cracking unit. It made shoes for orphans.
bite575|Nice job breaking it, hero.
bite576|Okay, we're even now. You can stop.
bite577|neurotoxin so deadly choking I'm kidding
bite578|When I said deadly neurotoxin, the deadly was in massive sarcasm quotes.
bite579|I could take a bath in this stuff, put it on cereal, rub it right into my eyes. Honestly, it's not deadly at all. To me.
bite58|Well, have fun soaring through the air without a care in the world.
bite580|You, on the other hand, are going to find its deadliness a lot less funny.
bite581|Who's going to make the cake when I'm gone? You.
bite582|That's it. I'm done reasoning with you.
bite583|Starting now, there's going to be a lot less conversation and a lot more killing.
bite584|What was that? Did you say something?
bite585|I sincerely hope you weren't expecting a response, because I'm not talking to you.
bite586|The talking is over.
bite587|I'd just like to point out that you were given every opportunity to succeed.
bite588|There was even going to be a party for you. A big party that all your friends were invited to.
bite589|I invited your best friend, the Companion Cube. Of course, he couldn't come because you murdered him.
bite59|I have to go to the wing that was made entirely of glass and pick up 15 acres of broken glass by myself.
bite590|All your other friends couldn't come either because you don't have any other friends. Because of how unlikable you are.
